timestamp,frame,fps,left,center,right,x,magnitude,fw_bias,visual_bias,escape_active,dopamine,items,skip_focus,collected,reward_rate,escape_rate,orient_rate
5.747,17,0.0,0.2304,0.9152,0.0611,-0.3268,0.8978,0.0,0.0,0,1.0,30,0,0,0.0,0.0,0.0
5.797,18,0.0,0.2034,1.0,0.0025,-0.491,0.9539,0.0,0.0,0,1.0,32,0,0,0.0,0.0,0.0
5.865,19,0.0,0.155,0.9834,0.07,-0.1951,0.9129,0.0,0.0,0,1.0,28,0,0,0.0,0.0,0.0
5.926,20,0.0,0.1627,1.0,0.0328,-0.3307,0.9311,0.0,0.0,0,1.0,28,0,0,0.0,0.0,0.0
5.981,21,0.0,0.1535,1.0,0.0261,-0.3461,0.926,0.0,0.0,0,1.0,34,0,0,0.0,0.0,0.0
6.039,22,0.0,0.2148,0.9755,0.0218,-0.4274,0.9397,0.0,0.0,0,1.0,30,0,0,0.0,0.0,0.0
6.086,23,0.0,0.2619,0.9266,0.0097,-0.5109,0.925,0.0,0.0,0,1.0,31,0,0,0.0,0.0,0.0
6.138,24,0.0,0.2623,0.9265,0.0138,-0.4976,0.9251,0.0,0.0,0,1.0,27,0,0,0.0,0.0,0.0
6.187,25,0.0,0.2933,0.9104,0.0132,-0.5223,0.929,0.0,0.0,0,1.0,24,0,0,0.0,0.0,0.0
6.239,26,0.0,0.2152,0.9657,0.0266,-0.412,0.9316,0.0,0.0,0,1.0,26,0,0,0.0,0.0,0.0
6.3,27,0.0,0.2246,0.9754,0.0189,-0.446,0.9451,0.0,0.0,0,1.0,28,0,0,0.0,0.0,0.0
6.359,28,0.0,0.1177,0.7356,0.3885,0.3757,0.8354,0.0,0.0,0,1.0,29,0,0,0.0,0.0,0.0
6.415,29,0.0,0.1103,0.6971,0.4402,0.4379,0.8321,0.0,0.0,0,1.0,32,0,0,0.0,0.0,0.0
6.47,30,0.0,0.1101,0.6926,0.4547,0.4498,0.8364,0.0,0.0,0,1.0,28,0,0,0.0,0.0,0.0
6.522,31,4.7,0.113,0.6818,0.452,0.4444,0.8258,-0.1129,0.0,0,1.0,32,0,0,0.0056,0.0,0.0023
6.57,32,4.7,0.148,0.6678,0.4332,0.3684,0.8036,-0.1129,0.0,0,1.0,25,0,0,0.0056,0.0,0.0023
6.626,33,4.7,0.1318,0.6914,0.4215,0.384,0.8168,0.0045,0.0,0,1.0,26,0,0,0.0002,0.0,0.0001
6.685,34,4.7,0.0969,0.9467,0.2077,0.2053,0.9115,-0.7,0.0,0,1.0,32,0,0,0.035,0.0,0.014
6.74,35,4.7,0.1168,0.7757,0.3481,0.3356,0.8466,0.0,0.0,0,1.0,32,0,0,0.0,0.0,0.0
6.804,36,4.7,0.1479,0.775,0.3169,0.2454,0.8285,0.0,0.0,0,1.0,31,0,0,0.0,0.0,0.0
6.869,37,4.7,0.1771,0.7732,0.2785,0.1495,0.8055,0.0,0.0,0,1.0,38,0,0,0.0,0.0,0.0
6.926,38,4.7,0.1939,0.7652,0.2691,0.1099,0.7934,0.0,0.0,0,1.0,40,0,0,0.0,0.0,0.0
6.988,39,4.7,0.1743,0.8063,0.248,0.1131,0.8161,0.0045,0.0,0,1.0,37,0,0,0.0002,0.0,0.0001
7.052,40,4.7,0.2099,0.7906,0.233,0.0345,0.7946,-0.7,0.0,0,1.0,38,0,0,0.035,0.0,0.014
7.106,41,4.7,0.1984,0.8126,0.2215,0.0355,0.8066,-0.2303,0.0,0,1.0,39,0,0,0.0115,0.0,0.0046
7.169,42,4.7,0.149,0.845,0.2457,0.1538,0.8474,0.0,0.0,0,1.0,35,0,0,0.0,0.0,0.0
7.224,43,4.7,0.2081,0.7316,0.2894,0.1144,0.7766,0.0,0.0,0,1.0,29,0,0,0.0,0.0,0.0
7.285,44,4.7,0.5954,0.7769,0.1104,-0.5222,0.986,-0.2303,0.0,0,1.0,31,0,0,0.0115,0.0,0.0046
7.338,45,4.7,0.6295,0.6807,0.1243,-0.5372,0.9243,-0.2303,0.0,0,1.0,29,0,0,0.0115,0.0,0.0046
7.389,46,4.7,0.6145,0.6654,0.1258,-0.5296,0.9031,0.0915,0.0,0,1.0,27,0,0,0.0046,0.0,0.0018
7.44,47,4.7,0.5703,0.7036,0.1156,-0.5135,0.9104,-0.1716,0.0,0,1.0,29,0,0,0.0086,0.0,0.0034
7.502,48,4.7,0.19,0.7732,0.2289,0.0608,0.7777,0.0915,0.0,0,1.0,26,0,0,0.0046,0.0,0.0018
7.559,49,4.7,0.1075,0.7705,0.3136,0.3213,0.8228,0.0915,0.0,0,1.0,25,0,0,0.0046,0.0,0.0018
7.626,50,4.7,0.5502,0.5519,0.1504,-0.4736,0.7717,0.0,0.0,0,1.0,26,0,0,0.0,0.0,0.0
7.688,51,4.7,0.1803,0.7536,0.2751,0.1407,0.787,0.0,0.0,0,1.0,26,0,0,0.0,0.0,0.0
7.748,52,4.7,0.1096,0.8111,0.2896,0.2872,0.8435,0.0915,0.0,0,1.0,25,0,0,0.0046,0.0,0.0018
7.805,53,4.7,0.0558,0.9869,0.21,0.3123,0.9465,0.0,0.0,0,1.0,25,0,0,0.0,0.0,0.0
7.868,54,4.7,0.0704,1.0,0.1648,0.2086,0.9323,0.0,0.0,0,1.0,25,0,0,0.0,0.0,0.0
7.929,55,4.7,0.0557,1.0,0.202,0.3021,0.9531,0.0,0.0,0,1.0,28,0,0,0.0,0.0,0.0
7.99,56,4.7,0.0727,1.0,0.1969,0.2481,0.9503,0.0,0.0,0,1.0,25,0,0,0.0,0.0,0.0
8.046,57,4.7,0.0676,0.9183,0.2688,0.3499,0.9219,0.0,0.0,0,1.0,23,0,0,0.0,0.0,0.0
8.101,58,4.7,0.1019,0.7815,0.3255,0.3437,0.8388,0.0,0.0,0,1.0,23,0,0,0.0,0.0,0.0
8.153,59,4.7,0.0839,0.7468,0.4023,0.4526,0.8526,0.0,0.0,0,1.0,21,0,0,0.0,0.0,0.0
8.203,60,4.7,0.0839,0.7631,0.3688,0.4233,0.8476,-0.7,0.0,0,1.0,21,0,0,0.035,0.0,0.014
8.258,61,17.3,0.3893,0.663,0.1451,-0.3359,0.7749,-0.7,0.0,0,1.0,25,0,0,0.035,0.0,0.014
8.314,62,17.3,0.1526,0.8687,0.1726,0.0362,0.8264,-0.7,0.0,0,1.0,23,0,0,0.035,0.0,0.014
8.371,63,17.3,0.1764,0.7572,0.2536,0.1192,0.7781,-0.7,0.0,0,1.0,25,0,0,0.035,0.0,0.014
8.434,64,17.3,0.1622,0.7719,0.2506,0.1397,0.7887,-0.2303,0.0,0,1.0,25,0,0,0.0115,0.0,0.0046
8.489,65,17.3,0.1527,0.7481,0.2932,0.2123,0.7926,0.0045,0.0,0,1.0,23,0,0,0.0002,0.0,0.0001
8.537,66,17.3,0.5921,0.5582,0.107,-0.5739,0.8005,0.0,0.0,0,1.0,29,0,0,0.0,0.0,0.0
8.589,67,17.3,0.5951,0.5564,0.1092,-0.572,0.8006,0.0,0.0,0,1.0,25,0,0,0.0,0.0,0.0
8.648,68,17.3,0.1957,0.6557,0.3565,0.2167,0.7504,0.0915,0.0,0,1.0,29,0,0,0.0046,0.0,0.0018
8.708,69,17.3,0.2886,0.5771,0.3474,0.074,0.6793,-0.7,0.0,0,1.0,34,0,0,0.035,0.0,0.014
8.765,70,17.3,0.3693,0.4978,0.367,-0.0026,0.6249,-0.1198,0.0,0,1.0,29,0,0,0.006,0.0,0.0024
8.83,71,17.3,0.7836,0.4345,0.0121,-0.8759,0.8037,-0.7,0.0,0,1.0,27,0,0,0.035,0.0,0.014
8.896,72,17.3,0.7696,0.4751,0.0138,-0.8518,0.8301,-0.2122,0.0,0,1.0,32,0,0,0.0106,0.0,0.0042
8.95,73,17.3,0.8876,0.3747,0.0157,-0.9206,0.8118,-0.2122,0.0,0,1.0,28,0,0,0.0106,0.0,0.0042
9.008,74,17.3,0.9172,0.3883,0.0,-0.9501,0.8398,-0.2122,0.0,0,1.0,26,0,0,0.0106,0.0,0.0042
9.062,75,17.3,0.8496,0.4636,0.0,-0.9034,0.8652,-0.1876,0.0,0,1.0,23,0,0,0.0094,0.0,0.0038
9.112,76,17.3,0.8466,0.4822,0.0,-0.8952,0.8791,-0.1876,0.0,0,1.0,23,0,0,0.0094,0.0,0.0038
9.161,77,17.3,0.7804,0.5619,0.0,-0.8483,0.909,-0.1876,0.0,0,1.0,17,0,0,0.0094,0.0,0.0038
9.212,78,17.3,0.2606,0.9827,0.0,-0.536,0.9714,-0.2122,0.0,0,1.0,20,0,0,0.0106,0.0,0.0042
9.274,79,17.3,0.2191,0.9606,0.0219,-0.4326,0.9296,0.0,0.0,0,1.0,23,0,0,0.0,0.0,0.0
9.329,80,17.3,0.2449,0.9042,0.047,-0.3831,0.8967,0.0,0.0,0,1.0,24,0,0,0.0,0.0,0.0
9.379,81,17.3,0.291,0.8713,0.0341,-0.465,0.8949,0.0,0.0,0,1.0,20,0,0,0.0,0.0,0.0
9.431,82,17.3,0.2981,0.9128,0.0,-0.3065,0.9336,0.0,0.0,0,1.0,22,0,0,0.0,0.0,0.0
9.493,83,17.3,0.1665,0.8541,0.3645,0.2544,0.9216,0.0,0.0,0,1.0,22,0,0,0.0,0.0,0.0
9.548,84,17.3,0.3008,0.886,0.0141,-0.5282,0.9127,-0.1235,0.0,0,1.0,20,0,0,0.0062,0.0,0.0025
9.599,85,17.3,0.3052,0.8764,0.0148,-0.5304,0.9071,-0.1235,0.0,0,1.0,20,0,0,0.0062,0.0,0.0025
9.66,86,17.3,0.5155,0.7786,0.0104,-0.6709,0.9427,0.0,0.0,0,1.0,22,0,0,0.0,0.0,0.0
9.713,87,17.3,0.5278,0.7744,0.0042,-0.691,0.9461,0.0,0.0,0,1.0,22,0,0,0.0,0.0,0.0
9.777,88,17.3,0.7148,0.7626,0.0,-0.7664,1.0,0.0915,0.0,0,1.0,18,0,0,0.0046,0.0,0.0018
9.838,89,17.3,0.7855,0.6972,0.0,-0.805,1.0,-0.0737,0.0,0,1.0,21,0,0,0.0037,0.0,0.0015
9.905,90,17.3,1.0,0.5325,0.0,-0.8253,1.0,-0.2122,0.0,0,1.0,24,1,0,0.0106,0.0,0.0042
9.97,91,17.6,0.9988,0.5722,0.0,-0.894,1.0,-0.1876,0.0,0,1.0,22,1,0,0.0094,0.0,0.0038
10.027,92,17.6,0.6405,0.6728,0.2577,-0.3581,0.9239,-0.1876,0.0,0,1.0,21,1,0,0.0094,0.0,0.0038
10.086,93,17.6,0.6877,0.8394,0.0329,-0.6797,1.0,-0.1876,0.0,0,1.0,19,1,0,0.0094,0.0,0.0038
10.137,94,17.6,0.67,0.8689,0.0411,-0.6527,1.0,-0.0737,0.0,0,1.0,22,1,0,0.0037,0.0,0.0015
10.186,95,17.6,0.6414,0.9577,0.025,-0.6518,1.0,-0.0737,0.0,0,1.0,30,1,0,0.0037,0.0,0.0015
10.241,96,17.6,0.5334,1.0,0.0301,-0.5919,1.0,-0.0737,0.0,0,1.0,25,1,0,0.0037,0.0,0.0015
10.297,97,17.6,0.7464,0.8695,0.0333,-0.6925,1.0,0.0915,0.0,0,1.0,29,1,0,0.0046,0.0,0.0018
10.348,98,17.6,0.7402,0.8957,0.017,-0.7114,1.0,-0.2122,0.0,0,1.0,26,1,0,0.0106,0.0,0.0042
10.41,99,17.6,0.5338,1.0,0.055,-0.5459,1.0,-0.2122,0.0,0,1.0,30,1,0,0.0106,0.0,0.0042
10.462,100,17.6,0.5186,1.0,0.0292,-0.5872,1.0,-0.2471,0.0,0,1.0,26,1,0,0.0124,0.0,0.0049
10.513,101,17.6,0.6727,1.0,0.0,-0.6978,1.0,0.0915,0.0,0,1.0,21,1,0,0.0046,0.0,0.0018
10.57,102,17.6,0.6134,1.0,0.0,-0.7279,1.0,0.0915,0.0,0,1.0,20,1,0,0.0046,0.0,0.0018
10.624,103,17.6,0.82,0.7942,0.0012,-0.7846,1.0,-0.0737,0.0,0,1.0,19,1,0,0.0037,0.0,0.0015
10.682,104,17.6,0.7885,0.6999,0.0091,-0.789,1.0,-0.1876,0.0,0,1.0,27,1,0,0.0094,0.0,0.0038
10.739,105,17.6,0.6229,0.7688,0.0168,-0.7026,0.9946,-0.2122,0.0,0,1.0,21,1,0,0.0106,0.0,0.0042
10.801,106,17.6,0.6171,0.8001,0.0113,-0.7033,1.0,-0.2122,0.0,0,1.0,30,1,0,0.0106,0.0,0.0042
10.859,107,17.6,0.7761,0.6869,0.0319,-0.7497,1.0,-0.1876,0.0,0,1.0,23,1,0,0.0094,0.0,0.0038
10.916,108,17.6,0.8157,0.6763,0.008,-0.8053,1.0,-0.2303,0.0,0,1.0,24,1,0,0.0115,0.0,0.0046
10.973,109,17.6,0.8201,0.6885,0.0,-0.8166,1.0,-0.2156,0.0,0,1.0,19,1,0,0.0108,0.0,0.0043
11.031,110,17.6,0.8691,0.451,0.2799,-0.494,1.0,-0.2156,0.0,0,1.6,18,0,1,0.0108,0.0,0.0043
11.084,111,17.6,1.0,0.5037,0.0009,-0.9171,1.0,-0.1876,0.0,0,1.56,19,0,1,0.0094,0.0,0.0038
11.136,112,17.6,0.8666,0.4295,0.3165,-0.454,1.0,-0.1876,0.0,0,1.52,30,0,1,0.0094,0.0,0.0038
11.186,113,17.6,0.7927,0.4863,0.383,-0.3326,1.0,-0.1876,0.0,0,1.48,30,0,1,0.0094,0.0,0.0038
11.236,114,17.6,0.8001,0.4494,0.4158,-0.3076,1.0,-0.237,0.0,0,1.44,34,0,1,0.0118,0.0,0.0047
11.286,115,17.6,0.9972,0.4623,0.2377,-0.5973,1.0,-0.237,0.0,0,1.4,40,0,1,0.0118,0.0,0.0047
11.336,116,17.6,0.5652,0.5961,0.4666,-0.0853,1.0,-0.2384,0.0,0,1.36,41,0,1,0.0119,0.0,0.0048
11.385,117,17.6,0.5434,0.4711,0.3527,-0.1938,0.924,-0.2141,0.0,0,1.32,40,0,1,0.0107,0.0,0.0043
11.44,118,17.6,0.4989,0.688,0.173,-0.376,1.0,-0.2141,0.0,0,1.28,39,0,1,0.0107,0.0,0.0043
11.496,119,17.6,0.9831,0.531,0.0499,-0.8265,1.0,-0.2209,0.0,0,1.24,41,0,1,0.011,0.0,0.0044
11.549,120,17.6,1.0,0.552,0.0017,-0.8985,1.0,-0.2099,0.0,0,1.2,37,0,1,0.0105,0.0,0.0042
11.605,121,18.2,0.7801,0.7033,0.0038,-0.7949,1.0,-0.2099,0.0,0,1.16,34,0,1,0.0105,0.0,0.0042
11.667,122,18.2,0.7988,0.6836,0.0022,-0.8088,1.0,-0.1876,0.0,0,1.12,35,0,1,0.0094,0.0,0.0038
11.719,123,18.2,0.84,0.639,0.0,-0.8371,1.0,-0.2122,0.0,0,1.08,35,0,1,0.0106,0.0,0.0042
11.77,124,18.2,0.7561,0.5307,0.3051,-0.391,0.904,-0.1876,0.0,0,1.04,34,0,1,0.0094,0.0,0.0038
11.824,125,18.2,0.7237,0.5546,0.3145,-0.3577,0.8712,-0.1876,0.0,0,1.0,35,0,1,0.0094,0.0,0.0038
11.888,126,18.2,0.7223,0.5371,0.3302,-0.3412,0.8557,-0.2099,0.0,0,1.0,39,0,1,0.0105,0.0,0.0042
11.953,127,18.2,0.6938,0.518,0.3744,-0.2768,0.8236,-0.2471,0.0,0,1.0,36,0,1,0.0124,0.0,0.0049
12.007,128,18.2,0.6784,0.5087,0.4003,-0.2399,0.8072,-0.2384,0.0,0,1.0,29,0,1,0.0119,0.0,0.0048
12.066,129,18.2,0.664,0.5035,0.428,-0.202,0.7948,-0.2384,0.0,0,1.0,22,0,1,0.0119,0.0,0.0048
12.118,130,18.2,0.5972,0.5072,0.4347,-0.1454,0.7605,-0.2974,0.0,0,1.0,25,0,1,0.0149,0.0,0.0059
12.17,131,18.2,0.5675,0.4996,0.4133,-0.1442,0.7375,-0.3007,0.0,0,1.0,25,0,1,0.015,0.0,0.006
12.22,132,18.2,0.5759,0.6274,0.2395,-0.3445,0.8495,-0.3007,0.0,0,1.0,24,0,1,0.015,0.0,0.006
12.269,133,18.2,0.5981,0.6859,0.132,-0.5064,0.9111,-0.2122,0.0,0,1.0,27,0,1,0.0106,0.0,0.0042
12.32,134,18.2,0.6257,0.7051,0.0872,-0.5909,0.9427,0.0915,0.0,0,1.0,25,0,1,0.0046,0.0,0.0018
12.371,135,18.2,0.5959,0.6389,0.1823,-0.4365,0.8704,0.0915,0.0,0,1.0,27,0,1,0.0046,0.0,0.0018
12.421,136,18.2,0.6261,0.6566,0.18,-0.4554,0.9022,-0.1235,0.0,0,1.0,21,0,1,0.0062,0.0,0.0025
12.484,137,18.2,0.7511,0.7726,0.0,-0.7741,1.0,-0.2068,0.0,0,1.0,21,0,1,0.0103,0.0,0.0041
12.535,138,18.2,0.7026,0.7504,0.0009,-0.7645,1.0,-0.2068,0.0,0,1.0,27,0,1,0.0103,0.0,0.0041
12.589,139,18.2,0.5443,0.799,0.0034,-0.6929,0.976,-0.2471,0.0,0,1.0,24,0,1,0.0124,0.0,0.0049
12.656,140,18.2,0.5915,0.7095,0.0,-0.7419,0.9273,0.0915,0.0,0,1.0,25,0,1,0.0046,0.0,0.0018
12.717,141,18.2,0.4021,0.9319,0.0076,-0.5936,1.0,0.0915,0.0,0,1.0,22,0,1,0.0046,0.0,0.0018
12.774,142,18.2,0.3451,0.9867,0.0023,-0.5709,1.0,-0.7,0.0,0,1.0,29,0,1,0.035,0.0,0.014
12.835,143,18.2,0.3332,1.0,0.0135,-0.5314,1.0,0.0,0.0,0,1.0,37,0,1,0.0,0.0,0.0
12.902,144,18.2,0.4518,1.0,0.0,-0.6214,1.0,0.0,0.0,0,1.0,36,0,1,0.0,0.0,0.0
12.962,145,18.2,0.3444,1.0,0.0,-0.5752,1.0,0.0,0.0,0,1.0,30,0,1,0.0,0.0,0.0
13.019,146,18.2,0.235,1.0,0.0,-0.5198,0.9716,-0.1129,0.0,0,1.0,31,0,1,0.0056,0.0,0.0023
13.07,147,18.2,0.4204,0.9841,0.0242,-0.5538,1.0,0.0,0.0,0,1.0,27,0,1,0.0,0.0,0.0
13.121,148,18.2,0.11,1.0,0.0415,-0.2129,0.9016,-0.7,0.0,0,1.0,34,0,1,0.035,0.0,0.014
13.17,149,18.2,0.0611,1.0,0.0547,-0.025,0.8742,0.0,0.0,0,1.0,33,0,1,0.0,0.0,0.0
13.222,150,18.2,0.1562,1.0,0.022,-0.3669,0.9274,0.0,0.0,0,1.0,33,0,1,0.0,0.0,0.0
13.279,151,17.9,0.1619,1.0,0.0217,-0.3745,0.9307,0.0,0.0,0,1.0,31,0,1,0.0,0.0,0.0
13.328,152,17.9,0.1102,1.0,0.0749,-0.0939,0.9017,0.0,0.0,0,1.0,37,0,1,0.0,0.0,0.0
13.379,153,17.9,0.1253,1.0,0.0307,-0.2869,0.9101,0.0,0.0,0,1.0,40,0,1,0.0,0.0,0.0
13.43,154,17.9,0.1254,1.0,0.0762,-0.1223,0.9102,0.0,0.0,0,1.0,37,0,1,0.0,0.0,0.0
13.479,155,17.9,0.1108,1.0,0.0317,-0.258,0.9021,0.0,0.0,0,1.0,37,0,1,0.0,0.0,0.0
13.527,156,17.9,0.2135,1.0,0.0217,-0.4241,0.9595,0.0,0.0,0,1.0,36,0,1,0.0,0.0,0.0
13.58,157,17.9,0.1099,1.0,0.0181,-0.3265,0.9016,0.0,0.0,0,1.0,35,0,1,0.0,0.0,0.0
13.631,158,17.9,0.0226,1.0,0.0143,-0.0881,0.8526,0.0,0.0,0,1.0,47,0,1,0.0,0.0,0.0
13.692,159,17.9,0.2731,1.0,0.012,-0.5005,0.993,0.0,0.0,0,1.0,40,0,1,0.0,0.0,0.0
13.747,160,17.9,0.4775,1.0,0.0479,-0.5308,1.0,0.0,0.0,0,1.0,37,0,1,0.0,0.0,0.0
13.812,161,17.9,0.5008,1.0,0.0726,-0.4974,1.0,-0.1129,0.0,0,1.0,37,0,1,0.0056,0.0,0.0023
13.874,162,17.9,0.4505,1.0,0.0995,-0.42,1.0,-0.1129,0.0,0,1.0,39,0,1,0.0056,0.0,0.0023
13.934,163,17.9,0.8729,0.593,0.0944,-0.7088,0.9869,-0.0961,0.0,0,1.0,45,0,1,0.0048,0.0,0.0019
13.993,164,17.9,0.3039,1.0,0.0493,-0.4175,1.0,-0.1967,0.0,0,1.0,37,0,1,0.0098,0.0,0.0039
14.051,165,17.9,0.3617,1.0,0.0813,-0.3911,1.0,0.0,0.0,0,1.0,53,0,1,0.0,0.0,0.0
14.106,166,17.9,0.3094,1.0,0.013,-0.5193,1.0,-0.7,0.0,0,1.0,35,0,1,0.035,0.0,0.014
14.163,167,17.9,0.5227,0.992,0.0095,-0.6301,1.0,0.0,0.0,0,1.0,28,0,1,0.0,0.0,0.0
14.212,168,17.9,0.4749,1.0,0.0,-0.6305,1.0,0.0,0.0,0,1.0,33,0,1,0.0,0.0,0.0
14.264,169,17.9,0.8952,0.7519,0.0,-0.8165,1.0,0.0915,0.0,0,1.0,28,0,1,0.0046,0.0,0.0018
14.314,170,17.9,0.9018,0.4412,0.0,-0.9241,0.8756,-0.1876,0.0,0,1.0,32,0,1,0.0094,0.0,0.0038
14.364,171,17.9,1.0,0.2585,0.0,-1.0,0.7771,-0.1876,0.0,0,1.0,42,0,1,0.0094,0.0,0.0038
14.428,172,17.9,1.0,0.2952,0.0,-1.0,0.808,-0.1876,0.0,0,1.0,46,0,1,0.0094,0.0,0.0038
14.48,173,17.9,1.0,0.3903,0.1661,-0.9188,0.8878,-0.1876,0.0,0,1.0,37,0,1,0.0094,0.0,0.0038
14.532,174,17.9,1.0,0.4262,0.0848,-0.8124,0.918,-0.1876,0.0,0,1.0,40,0,1,0.0094,0.0,0.0038
14.594,175,17.9,1.0,0.483,0.046,-0.8525,0.9657,-0.2141,0.0,0,1.0,51,0,1,0.0107,0.0,0.0043
14.653,176,17.9,1.0,0.493,0.0,-1.0,0.9741,-0.2099,0.0,0,1.0,51,0,1,0.0105,0.0,0.0042
14.712,177,17.9,1.0,0.5206,0.0,-0.9124,0.9973,-0.1876,0.0,0,1.0,45,0,1,0.0094,0.0,0.0038
14.77,178,17.9,1.0,0.603,0.0284,-0.8404,1.0,-0.1876,0.0,0,1.0,43,0,1,0.0094,0.0,0.0038
14.845,179,17.9,1.0,0.4772,0.013,-0.9071,0.9609,-0.1876,0.0,0,1.0,37,0,1,0.0094,0.0,0.0038
14.928,180,17.9,1.0,0.5091,0.0177,-0.888,0.9877,-0.1876,0.0,0,1.0,33,0,1,0.0094,0.0,0.0038
15.005,181,17.6,1.0,0.5326,0.0227,-0.8718,1.0,-0.1876,0.0,0,1.0,31,0,1,0.0094,0.0,0.0038
15.081,182,17.6,1.0,0.5422,0.0,-0.9047,1.0,-0.1876,0.0,0,1.0,36,0,1,0.0094,0.0,0.0038
15.156,183,17.6,0.9913,0.7326,0.0,-0.843,1.0,-0.1876,0.0,0,1.0,37,0,1,0.0094,0.0,0.0038
15.22,184,17.6,0.7996,0.8033,0.0447,-0.7067,1.0,-0.1876,0.0,0,1.0,34,0,1,0.0094,0.0,0.0038
15.301,185,17.6,0.844,0.8597,0.0,-0.7762,1.0,-0.2179,0.0,0,1.0,38,0,1,0.0109,0.0,0.0044
15.37,186,17.6,0.9263,0.5007,0.0613,-0.8036,0.9393,-0.2179,0.0,0,1.0,31,0,1,0.0109,0.0,0.0044
15.435,187,17.6,1.0,0.6836,0.0,-0.8589,1.0,-0.1876,0.0,0,1.0,30,0,1,0.0094,0.0,0.0038
15.49,188,17.6,0.9421,0.7098,0.0,-0.8391,1.0,-0.2099,0.0,0,1.0,33,0,1,0.0105,0.0,0.0042
15.548,189,17.6,0.9759,0.6435,0.0723,-0.759,1.0,-0.1876,0.0,0,1.0,35,0,1,0.0094,0.0,0.0038
15.607,190,17.6,0.8988,0.3677,0.0525,-0.8592,0.8122,-0.1876,0.0,0,1.0,28,0,1,0.0094,0.0,0.0038
15.671,191,17.6,0.6482,0.4973,0.2564,-0.3908,0.7807,-0.2303,0.0,0,1.0,30,0,1,0.0115,0.0,0.0046
15.723,192,17.6,1.0,0.3343,0.0,-0.9895,0.8408,-0.2099,0.0,0,1.0,23,0,1,0.0105,0.0,0.0042
15.784,193,17.6,0.8818,0.7216,0.0992,-0.6732,1.0,-0.1876,0.0,0,1.0,39,0,1,0.0094,0.0,0.0038
15.847,194,17.6,0.6593,0.7687,0.1894,-0.4433,1.0,-0.1876,0.0,0,1.0,39,0,1,0.0094,0.0,0.0038
15.913,195,17.6,0.7688,0.8024,0.0,-0.771,1.0,-0.2825,0.0,0,1.0,36,0,1,0.0141,0.0,0.0056
15.977,196,17.6,0.9981,0.5145,0.0,-0.9143,0.9911,-0.2303,0.0,0,1.0,38,0,1,0.0115,0.0,0.0046
16.035,197,17.6,0.6437,0.7753,0.0178,-0.7065,1.0,-0.1876,0.0,0,1.0,30,0,1,0.0094,0.0,0.0038
16.088,198,17.6,0.9183,0.5908,0.0,-0.8711,1.0,-0.0737,0.0,0,1.0,30,0,1,0.0037,0.0,0.0015
16.139,199,17.6,0.5983,0.7246,0.0,-0.7399,0.9437,-0.0737,0.0,0,1.0,29,1,1,0.0037,0.0,0.0015
16.209,200,17.6,0.2722,0.913,0.0281,-0.4615,0.9194,-0.1876,0.0,0,1.0,32,1,1,0.0094,0.0,0.0038
16.276,201,17.6,0.7636,0.5596,0.0,-0.8448,0.8977,0.0,0.0,0,1.0,28,1,1,0.0,0.0,0.0
