timestamp,frame,fps,left,center,right,x,magnitude,fw_bias,visual_bias,escape_active,dopamine,items,skip_focus,collected,reward_rate,escape_rate,orient_rate
4.532,1,0.0,0.0608,0.8754,0.3332,0.4292,0.9219,0.0,0.0,0,1.0,15,0,0,0.0,0.0,0.0
4.606,2,0.0,0.0331,1.0,0.1037,0.2381,0.8981,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
4.661,3,0.0,0.0264,0.7397,0.4577,0.6168,0.8776,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
4.711,4,0.0,0.0,0.7025,0.3768,0.6533,0.8011,-0.1129,0.0,0,1.0,15,0,0,0.0056,0.0,0.0023
4.773,5,0.0,0.0,0.9798,0.1858,0.4939,0.9271,-0.1129,0.0,0,1.0,16,0,0,0.0056,0.0,0.0023
4.825,6,0.0,0.0,0.6037,0.5974,0.7778,0.8416,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
4.877,7,0.0,0.0,0.6476,0.4283,0.6944,0.7838,0.0915,0.0,0,1.0,16,0,0,0.0046,0.0,0.0018
4.927,8,0.0,0.1696,0.5584,0.3398,0.2542,0.6593,-0.7,0.0,0,1.0,14,0,0,0.035,0.0,0.014
4.976,9,0.0,0.0,0.7479,0.3849,0.6454,0.8438,-0.7,0.0,0,1.0,14,0,0,0.035,0.0,0.014
5.029,10,0.0,0.0,0.7338,0.3864,0.6497,0.8327,-0.4651,0.0,0,1.0,11,0,0,0.0233,0.0,0.0093
5.092,11,0.0,0.1234,0.7816,0.1999,0.1433,0.7685,-0.3477,0.0,0,1.0,14,0,0,0.0174,0.0,0.007
5.152,12,0.0,0.5912,0.6361,0.2355,-0.3591,0.8654,0.0,0.0,0,1.0,11,0,0,0.0,0.0,0.0
5.206,13,0.0,0.7389,0.4708,0.1911,-0.5406,0.8092,0.0,0.0,0,1.0,14,0,0,0.0,0.0,0.0
5.268,14,0.0,0.0748,0.7218,0.3292,0.4165,0.7906,-0.2303,0.0,0,1.0,11,0,0,0.0115,0.0,0.0046
5.322,15,0.0,0.0616,0.5386,0.5855,0.6626,0.7803,-0.1275,0.0,0,1.0,8,0,0,0.0064,0.0,0.0026
5.386,16,0.0,0.3155,0.4762,0.3376,0.0286,0.5891,0.0915,0.0,0,1.0,9,0,0,0.0046,0.0,0.0018
5.44,17,0.0,0.0834,0.3433,0.6023,0.696,0.6256,-0.2303,0.0,0,1.0,9,0,0,0.0115,0.0,0.0046
5.506,18,0.0,0.0,0.7219,0.4161,0.6671,0.8394,-0.2303,0.0,0,1.0,9,0,0,0.0115,0.0,0.0046
5.564,19,0.0,0.4968,0.3168,0.3147,-0.2164,0.5443,0.0045,0.0,0,1.0,16,0,0,0.0002,0.0,0.0001
5.625,20,0.0,0.0557,0.6808,0.3719,0.5058,0.7802,-0.2068,0.0,0,1.0,10,0,0,0.0103,0.0,0.0041
5.683,21,0.0,0.0765,0.7782,0.2556,0.3297,0.7968,-0.7,0.0,0,1.0,8,0,0,0.035,0.0,0.014
5.75,22,0.0,0.4732,0.8525,0.1158,-0.4267,0.9811,0.0,0.0,0,1.0,6,0,0,0.0,0.0,0.0
5.811,23,0.0,0.2723,0.7906,0.1688,-0.1551,0.8166,0.0,0.0,0,1.0,6,0,0,0.0,0.0,0.0
5.875,24,0.0,0.2493,0.9805,0.0,-0.5303,0.9632,0.0045,0.0,0,1.0,15,0,0,0.0002,0.0,0.0001
5.926,25,0.0,0.5089,0.891,0.0867,-0.4937,1.0,0.0,0.0,0,1.0,15,0,0,0.0,0.0,0.0
5.976,26,0.0,0.7397,0.7643,0.0062,-0.762,1.0,-0.152,0.0,0,1.0,14,0,0,0.0076,0.0,0.003
6.026,27,0.0,0.3092,0.7007,0.0708,-0.4111,0.7618,-0.152,0.0,0,1.0,7,0,0,0.0076,0.0,0.003
6.076,28,0.0,0.5905,0.8278,0.0286,-0.653,1.0,-0.2471,0.0,0,1.0,8,0,0,0.0124,0.0,0.0049
6.128,29,0.0,0.1412,0.8531,0.1104,-0.0674,0.7957,0.0915,0.0,0,1.0,10,0,0,0.0046,0.0,0.0018
6.177,30,0.0,0.5988,0.8515,0.0263,-0.6554,1.0,0.0915,0.0,0,1.0,9,0,0,0.0046,0.0,0.0018
6.227,31,5.2,0.7259,0.835,0.0,-0.7506,1.0,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
6.276,32,5.2,0.3393,0.8781,0.1168,-0.3157,1.0,-0.2122,0.0,0,1.6,11,0,1,0.0106,0.0,0.0042
6.328,33,5.2,0.8102,0.6875,0.0,-0.8144,1.0,-0.2122,0.0,0,1.56,12,0,1,0.0106,0.0,0.0042
6.376,34,5.2,0.2886,0.8086,0.041,-0.4533,1.0,0.0,0.0,0,1.52,5,0,1,0.0,0.0,0.0
6.426,35,5.2,0.6083,0.8107,0.0258,-0.6694,1.0,0.0,0.0,0,1.48,5,0,1,0.0,0.0,0.0
6.477,36,5.2,0.3594,0.6282,0.0,-0.6657,1.0,0.0915,0.0,0,1.44,4,0,1,0.0046,0.0,0.0018
6.527,37,5.2,0.5166,0.5276,0.0,-0.7756,1.0,0.0915,0.0,0,1.4,5,0,1,0.0046,0.0,0.0018
6.576,38,5.2,0.1298,1.0,0.0093,-0.4007,1.0,-0.7,0.0,0,1.36,10,0,1,0.035,0.0,0.014
6.629,39,5.2,0.3507,0.8609,0.002,-0.5973,1.0,0.0,0.0,0,1.32,11,0,1,0.0,0.0,0.0
6.679,40,5.2,0.6162,0.508,0.0,-0.8204,0.9879,-0.7,0.0,0,1.28,7,0,1,0.035,0.0,0.014
6.741,41,5.2,0.9432,0.5984,0.0,-0.8739,1.0,-0.7,0.0,0,1.24,10,0,1,0.035,0.0,0.014
6.795,42,5.2,0.8287,0.7041,0.0277,-0.7678,1.0,-0.1876,0.0,0,1.2,13,0,1,0.0094,0.0,0.0038
6.853,43,5.2,0.6826,0.8045,0.002,-0.7419,1.0,-0.1876,0.0,0,1.16,10,0,1,0.0094,0.0,0.0038
6.907,44,5.2,0.6674,0.8228,0.0011,-0.7342,1.0,-0.1876,0.0,0,1.12,13,0,1,0.0094,0.0,0.0038
6.959,45,5.2,0.8561,0.5905,0.0,-0.7616,1.0,-0.0737,0.0,0,1.08,14,0,1,0.0037,0.0,0.0015
7.009,46,5.2,0.5019,0.5004,0.1273,-0.493,0.7295,-0.1876,0.0,0,1.04,13,0,1,0.0094,0.0,0.0038
