timestamp,frame,fps,left,center,right,x,magnitude,fw_bias,visual_bias,escape_active,dopamine,items,skip_focus,collected,reward_rate,escape_rate,orient_rate
6.709,36,5.1,0.0545,1.0,0.1444,0.2256,0.9208,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
6.776,37,5.1,0.0171,1.0,0.2118,0.4391,0.9586,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
6.831,38,5.1,0.0354,1.0,0.2576,0.4174,0.9843,0.0,0.0,0,1.0,12,0,0,0.0,0.0,0.0
6.89,39,5.1,0.0384,1.0,0.2195,0.3736,0.9629,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
6.957,40,5.1,0.028,1.0,0.2211,0.4089,0.9638,0.0,0.0,0,1.0,19,0,0,0.0,0.0,0.0
7.017,41,5.1,0.062,1.0,0.1678,0.238,0.9339,0.0,0.0,0,1.0,19,0,0,0.0,0.0,0.0
7.071,42,5.1,0.0528,1.0,0.122,0.1921,0.9083,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
7.136,43,5.1,0.0857,1.0,0.084,-0.0047,0.888,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
7.199,44,5.1,0.1262,1.0,0.0597,-0.1758,0.9107,0.0,0.0,0,1.0,14,0,0,0.0,0.0,0.0
7.256,45,5.1,0.0891,1.0,0.0561,-0.106,0.8899,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
7.318,46,5.1,0.1051,1.0,0.0401,-0.2088,0.8988,0.0,0.0,0,1.0,19,0,0,0.0,0.0,0.0
7.389,47,5.1,0.1091,1.0,0.0335,-0.2464,0.9011,0.0,0.0,0,1.0,16,0,0,0.0,0.0,0.0
7.45,48,5.1,0.1405,1.0,0.0276,-0.3231,0.9187,0.0,0.0,0,1.0,21,0,0,0.0,0.0,0.0
7.5,49,5.1,0.1193,1.0,0.026,-0.2996,0.9068,0.0,0.0,0,1.0,20,0,0,0.0,0.0,0.0
7.56,50,5.1,0.1135,1.0,0.1655,0.1013,0.9327,0.0,0.0,0,1.0,13,0,0,0.0,0.0,0.0
7.619,51,5.1,0.1307,1.0,0.0312,-0.2932,0.9132,0.0,0.0,0,1.0,16,0,0,0.0,0.0,0.0
7.67,52,5.1,0.1158,1.0,0.1854,0.1281,0.9438,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
7.731,53,5.1,0.0342,0.9581,0.5581,0.6022,1.0,0.0,0.0,0,1.0,26,0,0,0.0,0.0,0.0
7.787,54,5.1,0.0975,0.9083,0.4904,0.4612,1.0,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
7.846,55,5.1,0.0277,0.9859,0.5571,0.609,1.0,0.0045,0.0,0,1.0,16,0,0,0.0002,0.0,0.0001
7.907,56,5.1,0.0566,1.0,0.2167,0.3165,0.9613,0.0045,0.0,0,1.0,15,0,0,0.0002,0.0,0.0001
7.964,57,5.1,0.15,1.0,0.0478,-0.2576,0.924,0.0,0.0,0,1.0,15,0,0,0.0,0.0,0.0
8.021,58,5.1,0.2139,1.0,0.0,-0.508,0.9598,0.0,0.0,0,1.0,9,0,0,0.0,0.0,0.0
8.078,59,5.1,0.2764,1.0,0.0,-0.5419,0.9948,0.0,0.0,0,1.0,7,0,0,0.0,0.0,0.0
8.135,60,5.1,0.2086,1.0,0.0039,-0.4884,0.9568,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
8.194,61,16.9,0.2076,1.0,0.0371,-0.3659,0.9563,0.0,0.0,0,1.0,12,0,0,0.0,0.0,0.0
8.257,62,16.9,0.2007,1.0,0.0576,-0.2949,0.9524,0.0,0.0,0,1.0,12,0,0,0.0,0.0,0.0
8.329,63,16.9,0.08,1.0,0.134,0.1282,0.9151,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
8.385,64,16.9,0.2044,0.9681,0.1874,-0.0261,0.9277,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
8.441,65,16.9,0.2863,0.9834,0.2047,-0.1064,0.9864,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
8.49,66,16.9,0.0899,1.0,0.1322,0.0977,0.9141,-0.4651,0.0,0,1.0,17,0,0,0.0233,0.0,0.0093
8.541,67,16.9,0.0928,1.0,0.1421,0.1091,0.9196,0.0,0.0,0,1.0,14,0,0,0.0,0.0,0.0
8.59,68,16.9,0.0803,1.0,0.1698,0.1888,0.9351,0.0,0.0,0,1.0,13,0,0,0.0,0.0,0.0
8.645,69,16.9,0.0304,1.0,0.2622,0.6117,0.9868,0.0,0.0,0,1.0,14,0,0,0.0,0.0,0.0
8.705,70,16.9,0.0304,1.0,0.2312,0.4101,0.9695,0.0,0.0,0,1.0,21,0,0,0.0,0.0,0.0
8.763,71,16.9,0.1175,1.0,0.1203,0.0063,0.9074,0.0,0.0,0,1.0,17,0,0,0.0,0.0,0.0
8.82,72,16.9,0.0108,1.0,0.1061,0.3653,0.8994,0.0,0.0,0,1.0,19,0,0,0.0,0.0,0.0
8.877,73,16.9,0.0169,1.0,0.1278,0.3575,0.9116,0.0,0.0,0,1.0,14,0,0,0.0,0.0,0.0
8.939,74,16.9,0.1572,1.0,0.2684,0.1595,0.9903,0.0,0.0,0,1.0,13,0,0,0.0,0.0,0.0
8.995,75,16.9,0.1432,1.0,0.0511,-0.2353,0.9202,-0.2303,0.0,0,1.0,15,0,0,0.0115,0.0,0.0046
9.052,76,16.9,0.1463,0.9705,0.1186,-0.0565,0.8972,-0.2303,0.0,0,1.0,18,0,0,0.0115,0.0,0.0046
9.115,77,16.9,0.0874,1.0,0.1059,0.0474,0.8993,0.0,0.0,0,1.0,18,0,0,0.0,0.0,0.0
9.177,78,16.9,0.1036,1.0,0.0917,-0.0303,0.898,0.0,0.0,0,1.0,16,0,0,0.0,0.0,0.0
9.236,79,16.9,0.118,1.0,0.1133,-0.0105,0.9061,0.0,0.0,0,1.0,11,0,0,0.0,0.0,0.0
9.295,80,16.9,0.1391,1.0,0.0554,-0.2139,0.9179,0.0,0.0,0,1.0,9,0,0,0.0,0.0,0.0
9.355,81,16.9,0.1551,1.0,0.057,-0.2343,0.9268,0.0,0.0,0,1.0,9,0,0,0.0,0.0,0.0
9.408,82,16.9,0.1859,1.0,0.0594,-0.2709,0.9441,0.0,0.0,0,1.0,9,0,0,0.0,0.0,0.0
9.457,83,16.9,0.1868,1.0,0.0651,-0.2557,0.9446,0.0,0.0,0,1.0,7,0,0,0.0,0.0,0.0
9.511,84,16.9,0.1409,1.0,0.0738,-0.1589,0.9189,0.0,0.0,0,1.0,11,0,0,0.0,0.0,0.0
9.566,85,16.9,0.0926,1.0,0.1804,0.1737,0.941,0.0,0.0,0,1.0,13,0,0,0.0,0.0,0.0
9.614,86,16.9,0.1086,1.0,0.1157,0.0164,0.9048,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
9.672,87,16.9,0.1673,1.0,0.0051,-0.455,0.9337,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
9.73,88,16.9,0.1242,1.0,0.076,-0.1204,0.9096,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
9.789,89,16.9,0.1429,1.0,0.0,-0.465,0.92,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
9.844,90,16.9,0.104,1.0,0.0723,-0.0874,0.8982,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
9.904,91,17.6,0.0997,1.0,0.0315,-0.2376,0.8958,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
9.964,92,17.6,0.1638,1.0,0.0,-0.4782,0.9317,0.0,0.0,0,1.0,10,0,0,0.0,0.0,0.0
10.021,93,17.6,0.0599,1.0,0.0662,0.0228,0.8771,0.0,0.0,0,1.0,7,0,0,0.0,0.0,0.0
10.079,94,17.6,0.0707,1.0,0.0992,0.0811,0.8956,0.0,0.0,0,1.0,7,0,0,0.0,0.0,0.0
10.136,95,17.6,0.2304,1.0,0.1284,-0.5065,0.969,0.0,0.0,0,1.0,8,0,0,0.0,0.0,0.0
10.194,96,17.6,0.0047,1.0,0.2666,0.5207,0.9893,0.0,0.0,0,1.0,9,1,0,0.0,0.0,0.0
10.252,97,17.6,0.0275,1.0,0.1947,0.3857,0.949,0.0,0.0,0,1.0,8,1,0,0.0,0.0,0.0
10.317,98,17.6,0.0144,1.0,0.2493,0.4768,0.9796,0.0,0.0,0,1.0,6,1,0,0.0,0.0,0.0
10.379,99,17.6,0.2608,1.0,0.1792,-0.1144,0.9861,0.0,0.0,0,1.0,11,1,0,0.0,0.0,0.0
10.439,100,17.6,0.2764,1.0,0.1397,-0.1994,0.9948,0.0045,0.0,0,1.0,11,1,0,0.0002,0.0,0.0001
10.494,101,17.6,0.0862,1.0,0.2151,0.2372,0.9605,0.0,0.0,0,1.0,12,1,0,0.0,0.0,0.0
10.549,102,17.6,0.0669,1.0,0.2018,0.2701,0.953,0.0,0.0,0,1.0,11,1,0,0.0,0.0,0.0
10.602,103,17.6,0.1479,1.0,0.1897,0.0707,0.9462,0.0,0.0,0,1.0,11,1,0,0.0,0.0,0.0
10.661,104,17.6,0.0853,1.0,0.1628,0.1646,0.9312,0.0,0.0,0,1.0,9,1,0,0.0,0.0,0.0
10.722,105,17.6,0.6565,0.8228,0.1033,-0.5557,1.0,0.0,0.0,0,1.0,10,1,0,0.0,0.0,0.0
10.779,106,17.6,0.2115,1.0,0.1835,-0.0424,0.9584,-0.2303,0.0,0,1.0,8,1,0,0.0115,0.0,0.0046
10.835,107,17.6,0.0924,1.0,0.1631,0.147,0.9314,0.0,0.0,0,1.0,8,1,0,0.0,0.0,0.0
10.893,108,17.6,0.1384,1.0,0.1884,0.0867,0.9455,0.0,0.0,0,1.0,12,1,0,0.0,0.0,0.0
10.952,109,17.6,0.1362,1.0,0.1973,0.1044,1.0,0.0,0.0,0,1.6,9,0,1,0.0,0.0,0.0
11.011,110,17.6,0.1324,1.0,0.2196,0.1433,1.0,0.0,0.0,0,1.56,12,0,1,0.0,0.0,0.0
11.067,111,17.6,0.2116,1.0,0.0952,-0.2114,1.0,0.0,0.0,0,1.52,11,0,1,0.0,0.0,0.0
11.121,112,17.6,0.8565,0.7036,0.0465,-0.7464,1.0,0.0,0.0,0,1.48,13,0,1,0.0,0.0,0.0
11.177,113,17.6,0.7499,0.9074,0.031,-0.6891,1.0,-0.1876,0.0,0,1.44,15,0,1,0.0094,0.0,0.0038
11.237,114,17.6,0.8113,0.8674,0.0,-0.766,1.0,-0.2122,0.0,0,1.4,16,0,1,0.0106,0.0,0.0042
11.295,115,17.6,0.8789,0.833,0.0,-0.7913,1.0,-0.2122,0.0,0,1.36,17,0,1,0.0106,0.0,0.0042
11.354,116,17.6,0.6413,1.0,0.0,-0.6882,1.0,-0.2156,0.0,0,1.32,15,0,1,0.0108,0.0,0.0043
11.406,117,17.6,0.2955,1.0,0.0679,-0.3657,1.0,-0.0737,0.0,0,1.28,13,0,1,0.0037,0.0,0.0015
11.462,118,17.6,0.1916,1.0,0.1589,-0.054,1.0,0.0,0.0,0,1.24,8,0,1,0.0,0.0,0.0
11.521,119,17.6,0.2774,0.9489,0.191,-0.1175,1.0,0.0,0.0,0,1.2,7,0,1,0.0,0.0,0.0
11.573,120,17.6,0.2807,0.9053,0.2019,-0.1064,1.0,0.0,0.0,0,1.16,6,0,1,0.0,0.0,0.0
11.625,121,17.4,0.0572,1.0,0.249,0.349,1.0,-0.4651,0.0,0,1.12,5,0,1,0.0233,0.0,0.0093
11.679,122,17.4,0.1561,0.9083,0.3383,0.2418,1.0,0.0,0.0,0,1.08,8,0,1,0.0,0.0,0.0
11.738,123,17.4,0.075,0.9986,0.2753,0.3307,1.0,0.0,0.0,0,1.04,11,0,1,0.0,0.0,0.0
11.793,124,17.4,0.0636,0.9149,0.1824,0.2597,0.8706,-0.4651,0.0,0,1.0,6,0,1,0.0233,0.0,0.0093
11.854,125,17.4,0.2524,0.8719,0.2769,0.0314,0.8874,0.0,0.0,0,1.0,11,0,1,0.0,0.0,0.0
11.909,126,17.4,0.3099,0.9646,0.2075,-0.1292,0.9838,-0.0737,0.0,0,1.0,9,0,1,0.0037,0.0,0.0015
11.97,127,17.4,0.0728,1.0,0.2197,0.2762,0.963,0.0045,0.0,0,1.0,9,0,1,0.0002,0.0,0.0001
12.028,128,17.4,0.283,1.0,0.1016,-0.2799,0.9985,0.0,0.0,0,1.0,9,0,1,0.0,0.0,0.0
12.087,129,17.4,0.3223,1.0,0.0898,-0.3414,1.0,0.0,0.0,0,1.0,11,0,1,0.0,0.0,0.0
12.143,130,17.4,0.8237,0.7902,0.0453,-0.7165,1.0,0.0,0.0,0,1.0,12,0,1,0.0,0.0,0.0
12.203,131,17.4,0.8554,0.7989,0.0517,-0.7148,1.0,0.0,0.0,0,1.0,14,0,1,0.0,0.0,0.0
12.259,132,17.4,0.8626,0.8019,0.0666,-0.6947,1.0,-0.2099,0.0,0,1.0,13,0,1,0.0105,0.0,0.0042
12.322,133,17.4,0.4917,0.9641,0.0493,-0.5414,1.0,-0.2099,0.0,0,1.0,9,0,1,0.0105,0.0,0.0042
12.375,134,17.4,0.4842,0.9958,0.0778,-0.4794,1.0,-0.2099,0.0,0,1.0,6,0,1,0.0105,0.0,0.0042
12.423,135,17.4,0.405,0.8778,0.1085,-0.3869,0.9642,0.1039,0.0,0,1.0,6,0,1,0.0052,0.0,0.0021
12.474,136,17.4,0.3727,0.9297,0.1257,-0.3237,0.9897,-0.7,0.0,0,1.0,11,0,1,0.035,0.0,0.014
12.531,137,17.4,0.5266,0.4893,0.0532,-0.6658,1.0,-0.7,0.0,0,1.6,4,0,2,0.035,0.0,0.014
12.587,138,17.4,0.4665,0.6426,0.0608,-0.5683,1.0,-0.7,0.0,0,1.56,8,0,2,0.035,0.0,0.014
12.643,139,17.4,0.3722,0.5149,0.148,-0.337,0.9743,-0.1129,0.0,0,1.52,16,0,2,0.0056,0.0,0.0023
12.702,140,17.4,0.3818,0.5125,0.135,-0.3732,0.9536,-0.7,0.0,0,1.48,23,0,2,0.035,0.0,0.014
12.761,141,17.4,0.6749,0.4117,0.0507,-0.7706,1.0,-0.2303,0.0,0,1.44,30,0,2,0.0115,0.0,0.0046
12.821,142,17.4,0.37,0.4206,0.2212,-0.2142,0.7848,-0.2303,0.0,0,1.4,25,0,2,0.0115,0.0,0.0046
12.878,143,17.4,0.9351,0.4073,0.0,-0.9451,1.0,-0.0737,0.0,0,1.36,27,0,2,0.0037,0.0,0.0015
12.939,144,17.4,0.6633,0.8589,0.0,-0.726,1.0,-0.1876,0.0,0,1.32,20,0,2,0.0094,0.0,0.0038
12.996,145,17.4,1.0,0.4239,0.0,-0.9499,1.0,-0.0737,0.0,0,1.28,23,0,2,0.0037,0.0,0.0015
13.053,146,17.4,0.7657,0.4177,0.0,-0.9035,0.9667,-0.0737,0.0,0,1.24,25,0,2,0.0037,0.0,0.0015
13.11,147,17.4,1.0,0.4454,0.0,-0.9412,1.0,-0.1876,0.0,0,1.2,22,0,2,0.0094,0.0,0.0038
13.168,148,17.4,0.9201,0.572,0.0,-0.878,1.0,-0.1876,0.0,0,1.16,19,0,2,0.0094,0.0,0.0038
13.228,149,17.4,0.9851,0.5424,0.0128,-0.8809,1.0,-0.1876,0.0,0,1.12,24,0,2,0.0094,0.0,0.0038
13.288,150,17.4,1.0,0.5341,0.0149,-0.8836,1.0,-0.1876,0.0,0,1.08,23,0,2,0.0094,0.0,0.0038
13.348,151,17.5,1.0,0.5489,0.0,-0.9023,1.0,-0.1876,0.0,0,1.04,23,0,2,0.0094,0.0,0.0038
13.403,152,17.5,0.9677,0.5853,0.0037,-0.8774,1.0,-0.1876,0.0,0,1.0,26,0,2,0.0094,0.0,0.0038
13.457,153,17.5,0.7743,0.7399,0.001,-0.7877,1.0,-0.1876,0.0,0,1.0,23,0,2,0.0094,0.0,0.0038
13.508,154,17.5,0.9922,0.5354,0.0312,-0.8559,1.0,-0.1876,0.0,0,1.0,28,0,2,0.0094,0.0,0.0038
13.56,155,17.5,1.0,0.4724,0.0,-0.9305,0.9568,-0.1876,0.0,0,1.0,34,0,2,0.0094,0.0,0.0038
13.619,156,17.5,0.7888,0.4648,0.3439,-0.3754,0.8321,-0.1876,0.0,0,1.0,37,0,2,0.0094,0.0,0.0038
13.676,157,17.5,0.353,0.5657,0.2425,-0.1467,0.6729,-0.1876,0.0,0,1.0,33,0,2,0.0094,0.0,0.0038
13.74,158,17.5,0.6896,0.4602,0.1713,-0.5464,0.7727,-0.1363,0.0,0,1.0,23,0,2,0.0068,0.0,0.0027
13.794,159,17.5,0.7215,0.492,0.0773,-0.7096,0.8173,-0.2303,0.0,0,1.0,28,0,2,0.0115,0.0,0.0046
13.856,160,17.5,0.7839,0.6859,0.0441,-0.7321,1.0,0.0045,0.0,0,1.0,37,0,2,0.0002,0.0,0.0001
13.914,161,17.5,1.0,0.437,0.0211,-0.909,0.9271,0.0045,0.0,0,1.0,29,0,2,0.0002,0.0,0.0001
13.97,162,17.5,0.7054,0.5534,0.2085,-0.4802,0.8598,-0.2122,0.0,0,1.0,28,0,2,0.0106,0.0,0.0042
14.029,163,17.5,0.7937,0.708,0.0665,-0.6939,1.0,-0.2196,0.0,0,1.0,34,0,2,0.011,0.0,0.0044
14.088,164,17.5,1.0,0.4953,0.0,-0.9218,0.976,-0.2196,0.0,0,1.0,29,0,2,0.011,0.0,0.0044
14.15,165,17.5,0.8245,0.4829,0.1532,-0.6332,0.8674,-0.2441,0.0,0,1.0,19,0,2,0.0122,0.0,0.0049
14.212,166,17.5,1.0,0.3726,0.0,-0.972,0.873,-0.1876,0.0,0,1.0,30,0,2,0.0094,0.0,0.0038
14.271,167,17.5,0.7888,0.5164,0.2256,-0.5088,0.8755,-0.1876,0.0,0,1.0,18,0,2,0.0094,0.0,0.0038
14.333,168,17.5,0.927,0.5009,0.0,-0.9053,0.9399,-0.2441,0.0,0,1.0,17,0,2,0.0122,0.0,0.0049
14.391,169,17.5,1.0,0.4331,0.0,-0.9462,0.9238,-0.2441,0.0,0,1.0,13,0,2,0.0122,0.0,0.0049
14.442,170,17.5,0.3131,0.4849,0.4431,0.1498,0.6554,-0.1876,0.0,0,1.0,15,0,2,0.0094,0.0,0.0038
14.493,171,17.5,0.9832,0.4296,0.0707,-0.8284,0.9115,-0.1967,0.0,0,1.0,17,0,2,0.0098,0.0,0.0039
14.546,172,17.5,1.0,0.472,0.0,-0.9307,0.9565,-0.1967,0.0,0,1.0,21,0,2,0.0098,0.0,0.0039
14.6,173,17.5,1.0,0.3763,0.0239,-0.9287,0.8761,-0.2303,0.0,0,1.0,13,0,2,0.0115,0.0,0.0046
14.651,174,17.5,1.0,0.3972,0.0383,-0.8962,0.8937,-0.1876,0.0,0,1.0,11,0,2,0.0094,0.0,0.0038
14.715,175,17.5,0.5078,0.679,0.0374,-0.6333,0.8548,-0.1876,0.0,0,1.0,12,0,2,0.0094,0.0,0.0038
14.773,176,17.5,0.5804,0.6177,0.0177,-0.7274,0.8439,-0.1876,0.0,0,1.0,17,0,2,0.0094,0.0,0.0038
14.827,177,17.5,0.6787,0.476,0.0405,-0.7679,0.7799,-0.0835,0.0,0,1.0,7,0,2,0.0042,0.0,0.0017
14.888,178,17.5,0.5376,0.4189,0.1874,-0.4311,0.6529,-0.0737,0.0,0,1.0,7,0,2,0.0037,0.0,0.0015
14.951,179,17.5,0.7489,0.4133,0.0,-0.9013,0.7666,-0.0737,0.0,0,1.0,10,0,2,0.0037,0.0,0.0015
15.012,180,17.5,0.5421,0.6491,0.0,-0.7423,0.8488,-0.158,0.0,0,1.0,10,0,2,0.0079,0.0,0.0032
15.069,181,17.4,0.278,0.8083,0.0142,-0.5264,0.8346,-0.2471,0.0,0,1.0,8,0,2,0.0124,0.0,0.0049
15.13,182,17.4,0.4425,0.1541,0.0,-0.983,0.3772,0.0,0.0,0,1.0,1,0,2,0.0,0.0,0.0
15.187,183,17.4,0.6029,0.5042,0.0239,-0.7627,0.7611,-0.1129,0.0,0,1.0,6,0,2,0.0056,0.0,0.0023
15.244,184,17.4,0.6042,0.399,0.0082,-0.8454,0.6735,0.0045,0.0,0,1.0,3,0,2,0.0002,0.0,0.0001
15.308,185,17.4,0.6304,0.46,0.0,-0.8456,0.7394,0.0045,0.0,0,1.0,8,0,2,0.0002,0.0,0.0001
15.364,186,17.4,0.479,0.8731,0.0,-0.6576,1.0,0.0045,0.0,0,1.0,14,0,2,0.0002,0.0,0.0001
15.417,187,17.4,0.8992,0.348,0.0,-0.9656,0.7958,-0.1129,0.0,0,1.0,13,0,2,0.0056,0.0,0.0023
15.468,188,17.4,1.0,0.3645,0.0,-0.9756,0.8662,-0.1129,0.0,0,1.0,14,0,2,0.0056,0.0,0.0023
15.515,189,17.4,0.843,0.2409,0.0,-1.0,0.6745,-0.1876,0.0,0,1.0,11,0,2,0.0094,0.0,0.0038
15.566,190,17.4,1.0,0.6184,0.0,-0.879,1.0,-0.1876,0.0,0,1.0,8,0,2,0.0094,0.0,0.0038
15.618,191,17.4,0.6734,0.4816,0.0,-0.8498,0.7817,-0.1876,0.0,0,1.0,8,0,2,0.0094,0.0,0.0038
15.668,192,17.4,0.7791,0.3261,0.0,-0.9522,0.7102,-0.1876,0.0,0,1.0,16,0,2,0.0094,0.0,0.0038
15.728,193,17.4,0.8531,0.3695,0.0,-0.9462,0.7881,-0.2303,0.0,0,1.0,21,0,2,0.0115,0.0,0.0046
15.788,194,17.4,0.577,0.4879,0.0857,-0.6255,0.7329,-0.1876,0.0,0,1.0,23,0,2,0.0094,0.0,0.0038
15.845,195,17.4,0.8403,0.3927,0.0146,-0.9037,0.8004,-0.1876,0.0,0,1.0,18,0,2,0.0094,0.0,0.0038
15.903,196,17.4,0.6378,0.5726,0.0,-0.8026,0.8382,0.0915,0.0,0,1.0,16,0,2,0.0046,0.0,0.0018
15.964,197,17.4,0.601,0.571,0.0181,-0.7503,0.8162,-0.0737,0.0,0,1.0,26,0,2,0.0037,0.0,0.0015
16.02,198,17.4,0.685,0.4905,0.0042,-0.8404,0.7956,0.0915,0.0,0,1.0,17,0,2,0.0046,0.0,0.0018
16.078,199,17.4,1.0,0.436,0.0,-0.9449,0.9263,0.0915,0.0,0,1.0,17,0,2,0.0046,0.0,0.0018
16.136,200,17.4,1.0,0.4853,0.0,-0.9255,0.9677,-0.0737,0.0,0,1.0,17,0,2,0.0037,0.0,0.0015
16.194,201,17.4,0.9953,0.4942,0.0,-0.9213,0.9725,-0.1876,0.0,0,1.0,14,0,2,0.0094,0.0,0.0038
16.253,202,17.4,0.931,0.7234,0.0,-0.8327,1.0,-0.1876,0.0,0,1.0,15,0,2,0.0094,0.0,0.0038
16.315,203,17.4,0.9123,0.7195,0.0102,-0.8135,1.0,-0.1876,0.0,0,1.0,16,0,2,0.0094,0.0,0.0038
